PMID,title,year,journal,flag_protein,flag_net_carbs,flag_fiber,flag_calcium,flag_iron,flag_magnesium,flag_phosphorus,flag_potassium,flag_sodium,flag_zinc,flag_copper,flag_vitamin_a,flag_vitamin_c,flag_vitamin_d,flag_vitamin_b12,flag_vitamin_b6,flag_thiamine,flag_riboflavin,flag_niacin,flag_folate,flag_saturated_fat,flag_monounsaturated_fat,flag_polyunsaturated_fat,flag_linoleic_acid,flag_alpha_linolenic_acid
28727775,"Adolescent health in rural Ghana: A cross-sectional study on the co-occurrence of infectious diseases, malnutrition and cardio-metabolic risk factors.",2017,PloS one,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28708072,Iron Fortified Complementary Foods Containing a Mixture of Sodium Iron EDTA with Either Ferrous Fumarate or Ferric Pyrophosphate Reduce Iron Deficiency Anemia in 12- to 36-Month-Old Children in a Malaria Endemic Setting: A Secondary Analysis of a Cluster-Randomized Controlled Trial.,2017,Nutrients,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28705254,Correlates of whole-blood polyunsaturated fatty acids among young children with moderate acute malnutrition.,2017,Nutrition journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28673023,Anemia and growth retardation associated with Schistosoma haematobium infection in Mali: a possible subtle impact of a neglected tropical disease.,2017,Transactions of the Royal Society of Tropical Medicine and Hygiene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28656923,"Assessment of gross malnutrition among primary school children using body mass index as an assessment tool in abakaliki metropolis of Ebonyi State, South-East Nigeria.",2017,Nigerian journal of clinical practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28612658,"The dimensions of food insecurity and malnutrition among people living with HIV in Senegal, West Africa.",2017,AIDS care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28612458,Genetic determinants of HbF in Saudi Arabian and African Benin haplotype sickle cell anemia.,2017,American journal of hematology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28566529,Unconditional Seasonal Cash Transfer Increases Intake of High-Nutritional-Value Foods in Young Burkinabe Children: Results of 24-Hour Dietary Recall Surveys within the Moderate Acute Malnutrition Out (MAM'Out) Randomized Controlled Trial.,2017,The Journal of nutrition,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28558709,Beneficiaries' perceptions and reported use of unconditional cash transfers intended to prevent acute malnutrition in children in poor rural communities in Burkina Faso: qualitative results from the MAM'Out randomized controlled trial.,2017,BMC public health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28552186,Modelling and forecasting spatio-temporal variation in the risk of chronic malnutrition among under-five children in Ghana.,2017,Spatial and spatio-temporal epidemiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28549163,"Factors Influencing the Academic Performance of Children with Sickle Cell Anaemia in Ekiti, South West Nigeria.",2018,Journal of tropical pediatrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28539413,Unconditional Cash Transfers Do Not Prevent Children's Undernutrition in the Moderate Acute Malnutrition Out (MAM'Out) Cluster-Randomized Controlled Trial in Rural Burkina Faso.,2017,The Journal of nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28538421,"Malnutrition is associated with HIV infection in children less than 5 years in Bobo-Dioulasso City, Burkina Faso: A case-control study.",2017,Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28507438,Pulmonary hypertension in Nigerian adults with sickle cell anemia.,2017,Vascular health and risk management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28494007,Child malnutrition in sub-Saharan Africa: A meta-analysis of demographic and health surveys (2006-2016).,2017,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28467452,"Prevalence of anemia and associated factors in children living in urban and rural settings from Bata District, Equatorial Guinea, 2013.",2017,PloS one,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28450766,Coinheritance of B-Thalassemia and Sickle Cell Anaemia in Southwestern Nigeria.,2016,Ethiopian journal of health sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28448988,Anaemia following Artemisinin-Based Combination Treatments of Uncomplicated Plasmodium falciparum Malaria in Children: Temporal Patterns of Haematocrit and the Use of Uncomplicated Hyperparasitaemia as a Model for Evaluating Late-Appearing Anaemia.,2017,Chemotherapy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28439953,Feasibility trial for primary stroke prevention in children with sickle cell anemia in Nigeria (SPIN trial).,2017,American journal of hematology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28424258,Serum Hepcidin Concentrations Decline during Pregnancy and May Identify Iron Deficiency: Analysis of a Longitudinal Pregnancy Cohort in The Gambia.,2017,The Journal of nutrition,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28406128,"Variations in the β-globin genes of sickle cell anaemia patients in Zaria, Northwestern, Nigeria.",2017,Nigerian journal of clinical practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28388354,"Haemoglobin oxygen saturation, leucocyte count and lactate dehydrogenase are predictors of elevated cerebral blood flow velocity in Nigerian children with sickle cell anaemia.",2018,Paediatrics and international child health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28378463,Quality of care for treatment of uncomplicated severe acute malnutrition delivered by community health workers in a rural area of Mali.,2018,Maternal & child nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28274214,"The impact of integrated prevention and treatment on child malnutrition and health: the PROMIS project, a randomized control trial in Burkina Faso and Mali.",2017,BMC public health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28185414,Severe acute malnutrition in children aged under 5 years can be successfully managed in a non-emergency routine community healthcare setting in Ghana.,2017,Maternal & child nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28173853,Therapeutic efficacy and effects of artemisinin-based combination treatments on uncomplicated Plasmodium falciparum malaria -associated anaemia in Nigerian children during seven years of adoption as first-line treatments.,2017,Infectious diseases of poverty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28120735,"Prevalence of anaemia, deficiencies of iron and vitamin A and their determinants in rural women and young children: a cross-sectional study in Kalalé district of northern Benin.",2017,Public health nutrition,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28100278,Prevalence and risk factors of undernutrition among schoolchildren in the Plateau Central and Centre-Ouest regions of Burkina Faso.,2017,Infectious diseases of poverty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28091440,Nocturnal enuresis in school-aged children with sickle-cell anemia: Any relationship with hyposthenuria?,2017,Nigerian journal of clinical practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28073728,Biermer anemia: Hematologic characteristics of 66 patients in a Clinical Hematology Unit at Senegal.,2016,Medecine et sante tropicales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28065195,Programming maternal and child overweight and obesity in the context of undernutrition: current evidence and key considerations for low- and middle-income countries.,2017,Public health nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28057071,Parasitic infections and maternal anaemia among expectant mothers in the Dangme East District of Ghana.,2017,BMC research notes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28003287,"Maternal Malaria and Malnutrition (M3) initiative, a pooled birth cohort of 13 pregnancy studies in Africa and the Western Pacific.",2016,BMJ open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27976918,"Unraveling the Sikasso Paradox: Agricultural Change and Malnutrition in Sikasso, Mali.",2017,Ecology of food and nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27940685,"Prenatal Iron Deficiency, Neonatal Ferritin, and Infant Cognitive Function.",2016,Pediatrics,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27930540,Invasive bacterial infections in Gambians with sickle cell anemia in an era of widespread pneumococcal and hemophilus influenzae type b vaccination.,2016,Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27921381,Cost analysis of the treatment of severe acute malnutrition in West Africa.,2017,Maternal & child nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27917226,"Iron deficiency anaemia among apparently healthy pre-school children in Lagos, Nigeria.",2016,African health sciences,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27917209,Left ventricular systolic function in sickle cell anaemia: an echocardiographic evaluation in adult Nigerian patients.,2016,African health sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27881597,Assessment of Regression Models for Adjustment of Iron Status Biomarkers for Inflammation in Children with Moderate Acute Malnutrition in Burkina Faso.,2017,The Journal of nutrition,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27856449,Invited Commentary: Improving Estimates of Severe Acute Malnutrition Requires More Data.,2016,American journal of epidemiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27856446,Improving Estimates of Numbers of Children With Severe Acute Malnutrition Using Cohort and Survey Data.,2016,American journal of epidemiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27811439,"Rates and determinants of peripartum and puerperal anemia in Enugu, Nigeria.",2016,Nigerian journal of clinical practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27806723,"Factors associated with compliance to recommended micronutrients uptake for prevention of anemia during pregnancy in urban, peri-urban, and rural communities in Southeast Nigeria.",2016,"Journal of health, population, and nutrition",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27296062,Understanding factors that influence the integration of acute malnutrition interventions into the national health system in Niger.,2016,Health policy and planning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27794258,"Misfortunes never come singly: Structural change, multiple shocks and child malnutrition in rural Senegal.",2016,Economics and human biology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27776521,Efficacy of artemether-lumefantrine in relation to drug exposure in children with and without severe acute malnutrition: an open comparative intervention study in Mali and Niger.,2016,BMC medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27501013,A candidate transacting modulator of fetal hemoglobin gene expression in the Arab-Indian haplotype of sickle cell anemia.,2016,American journal of hematology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27694090,Malnutrition: prevalence and risk factors among the children younger than five years in a semi-urban area of Abidjan.,2016,Medecine et sante tropicales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27645533,"Iron deficiency among apparently healthy children aged 6 to 24 months in Ibadan, Nigeria.",2016,Pediatric hematology and oncology,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27642435,Anaemia in pregnant adolescent girls with malaria and practicing pica.,2016,The Pan African medical journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27606677,Challenges of Estimating the Annual Caseload of Severe Acute Malnutrition: The Case of Niger.,2016,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27605954,"Prevalence and factors associated with anthropometric failure, vitamin A and iron deficiency among adolescents in a Nigerian urban community.",2016,African health sciences,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27581730,"Anaemia is typical of pregnancies: capturing community perception and management of anaemia in pregnancy in Anambra State, Nigeria.",2016,"Journal of health, population, and nutrition",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27525605,"Knowledge, attitude and practice of the mothers with anemia of children under five years old in the peadiatric department at Sylvanus Olympio teaching hospital in Lomé.",2016,La Tunisie medicale,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27520556,Malnutrition in Pre-school Children across Different Geographic Areas and Socio-Demographic Groups in Ghana.,2017,Maternal and child health journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27449936,"Clinical Anaemia Detection in Children of Varied Skin Complexion: A Community-based Study in Southeast, Nigeria.",2017,Journal of tropical pediatrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27393914,Cognitive functioning in children from Nigeria with sickle cell anemia.,2016,Pediatric blood & cancer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27384596,Therapeutic efficacy and effects of artesunate-amodiaquine and artemether-lumefantrine on malaria-associated anaemia in Nigerian children aged two years and under.,2016,Infectious diseases of poverty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27358637,Malnutrition in pre-dialysis chronic kidney disease patients in a teaching hospital in Southern Nigeria.,2016,African health sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27358614,"Iron deficiency anaemia among apparently healthy pre-school children in Lagos, Nigeria.",2016,African health sciences,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27358546,Point-of-Care Testing for Anaemia in Children Using Portable Haematocrit Meter: A Pilot Study from Southwest Nigeria and Implications for Developing Countries.,2016,Ethiopian journal of health sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27295805,Phyto suppression of Plasmodium berghei Multiplication by Nauclea latifolia improves the Indices of Pancreatic Beta Cell Function and Anaemia in Experimental Mice.,2015,Nigerian quarterly journal of hospital medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27280237,Predictors of hypoxaemia during steady-state among children with Sickle Cell Anaemia in North-Western Nigeria.,2015,African journal of medicine and medical sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27251962,Prevalence and associations of symptomatic renal papillary necrosis in sickle cell anemia patients in South-Eastern Nigeria.,2016,Nigerian journal of clinical practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27251128,Severe anaemia associated with Plasmodium falciparum infection in children: consequences for additional blood sampling for research.,2016,Malaria journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27246468,Clinical illness and outcomes in Nigerian children with late-appearing anaemia after artemisinin-based combination treatments of uncomplicated falciparum malaria.,2016,BMC infectious diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27246277,Joint modeling of Anaemia and Malaria in children under five in Nigeria.,2016,Spatial and spatio-temporal epidemiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27183876,Increased Gut Redox and Depletion of Anaerobic and Methanogenic Prokaryotes in Severe Acute Malnutrition.,2016,Scientific reports,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27163254,"Anemia, Micronutrient Deficiencies, and Malaria in Children and Women in Sierra Leone Prior to the Ebola Outbreak - Findings of a Cross-Sectional Study.",2016,PloS one,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
27146866,"Wasting and stunting are still prevalent in children with sickle cell anaemia in Lagos, Nigeria.",2016,Italian journal of pediatrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27118136,"Malaria, helminths and malnutrition: a cross-sectional survey of school children in the South-Tongu district of Ghana.",2016,BMC research notes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27110932,"A retrospective study of the prevalence of anaemia in pregnancy at booking in Niger Delta, Nigeria.",2016,Journal of obstetrics and gynaecology : the journal of the Institute of Obstetrics and Gynaecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26965752,Integrating acute malnutrition interventions into national health systems: lessons from Niger.,2016,BMC public health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26961071,Inheritance of the Bantu/Benin haplotype causes less severe hemolytic and oxidative stress in sickle cell anemia patients treated with hydroxycarbamide.,2016,Journal of human genetics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26935849,Maternal profiles and social determinants of malnutrition and the MDGs: What have we learnt?,2016,BMC public health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26859559,Effect of Short-Term Supplementation with Ready-to-Use Therapeutic Food or Micronutrients for Children after Illness for Prevention of Malnutrition: A Randomised Controlled Trial in Nigeria.,2016,PLoS medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26859481,Effect of Short-Term Supplementation with Ready-to-Use Therapeutic Food or Micronutrients for Children after Illness for Prevention of Malnutrition: A Randomised Controlled Trial in Uganda.,2016,PLoS medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26853290,Plasmodium falciparum Merozoite Surface Protein-1 Polymorphisms among Asymptomatic Sickle Cell Anemia Patients in Nigeria.,2016,Acta medica Iranica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26840134,Routine Amoxicillin for Uncomplicated Severe Acute Malnutrition in Children.,2016,The New England journal of medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26775560,Effect of ready-to-use foods for preventing child undernutrition in Niger: analysis of a prospective intervention study over 15 months of follow-up.,2017,Maternal & child nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26752599,Evaluation of the acceptability of improved supplementary foods for the treatment of moderate acute malnutrition in Burkina Faso using a mixed method approach.,2016,Appetite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26750043,Severe malnutrition in children in Papua New Guinea: effect of a multi-faceted intervention to improve quality of care and nutritional outcomes.,2017,Paediatrics and international child health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26723002,Examining the changing profile of undernutrition in the context of food price rises and greater inequality.,2016,Social science & medicine (1982),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26700866,"The REFANI-N study protocol: a cluster-randomised controlled trial of the effectiveness and cost-effectiveness of early initiation and longer duration of emergency/seasonal unconditional cash transfers for the prevention of acute malnutrition among children, 6-59 months, in Tahoua, Niger.",2015,BMC public health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26637271,Severe Childhood Anaemia and Blood Transfusion in a Nigerian Secondary Level Facility.,2016,Journal of tropical pediatrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26609168,Rural Beninese Children Are at Risk of Zinc Deficiency According to Stunting Prevalence and Plasma Zinc Concentration but Not Dietary Zinc Intakes.,2016,The Journal of nutrition,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26529509,"High Prevalence of Severe Food Insecurity and Malnutrition among HIV-Infected Adults in Senegal, West Africa.",2015,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26480941,Accuracy of an HRP-2/panLDH rapid diagnostic test to detect peripheral and placental Plasmodium falciparum infection in Papua New Guinean women with anaemia or suspected malaria.,2015,Malaria journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26453792,The effects of maternal iron deficiency on infant fibroblast growth factor-23 and mineral metabolism.,2016,Bone,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26423737,Severe and Moderate Acute Malnutrition Can Be Successfully Managed with an Integrated Protocol in Sierra Leone.,2015,The Journal of nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26416787,Nocturnal enuresis: prevalence and risk factors among school-aged children with sickle-cell anaemia in a South-east Nigerian city.,2015,Italian journal of pediatrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26377199,The effect of iron-fortified complementary food and intermittent preventive treatment of malaria on anaemia in 12- to 36-month-old children: a cluster-randomised controlled trial.,2015,Malaria journal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26376281,Comparison of Clinical Characteristics and Treatment Outcomes of Children Selected for Treatment of Severe Acute Malnutrition Using Mid Upper Arm Circumference and/or Weight-for-Height Z-Score.,2015,PloS one,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26332093,Childhood Malnutrition and Its Determinants among Under-Five Children in Ghana.,2015,Paediatric and perinatal epidemiology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26253152,The MAM'Out project: a randomized controlled trial to assess multiannual and seasonal cash transfers for the prevention of acute malnutrition in children under 36 months in Burkina Faso.,2015,BMC public health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26230258,"Modelling the Contributions of Malaria, HIV, Malnutrition and Rainfall to the Decline in Paediatric Invasive Non-typhoidal Salmonella Disease in Malawi.",2015,PLoS neglected tropical diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26219442,"Pulmonary function indices in children with sickle cell anemia in Enugu, south-east Nigeria.",2015,Saudi medical journal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26178521,Double burden of malnutrition: increasing overweight and obesity and stall underweight trends among Ghanaian women.,2015,BMC public health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26068100,"A multi-center, open-label trial to compare the efficacy and pharmacokinetics of Artemether-Lumefantrine in children with severe acute malnutrition versus children without severe acute malnutrition: study protocol for the MAL-NUT study.",2015,BMC infectious diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26059267,Relapses from acute malnutrition and related factors in a community-based management programme in Burkina Faso.,2016,Maternal & child nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26007232,Prevalence of malnutrition among HIV-infected children in Central and West-African HIV-care programmes supported by the Growing Up Programme in 2011: a cross-sectional study.,2015,BMC infectious diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25966726,"Red cell alloimmunization in multi-transfused patients with sickle cell anemia in Benin City, Nigeria.",2015,Nigerian journal of clinical practice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25904734,"A 2-year integrated agriculture and nutrition and health behavior change communication program targeted to women in Burkina Faso reduces anemia, wasting, and diarrhea in children 3-12.9 months of age at baseline: a cluster-randomized controlled trial.",2015,The Journal of nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25871437,"Bioelectric impedance analysis of body composition of children and adolescents with sickle cell anemia in Enugu, Nigeria.",2015,Pediatric hematology and oncology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25847050,Hydroxyurea lowers transcranial Doppler flow velocities in children with sickle cell anaemia in a Nigerian cohort.,2015,Pediatric blood & cancer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25772912,Does antenatal care attendance prevent anemia in pregnancy at term?,2015,Nigerian journal of clinical practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25733649,"Malian children with moderate acute malnutrition who are treated with lipid-based dietary supplements have greater weight gains and recovery rates than those treated with locally produced cereal-legume products: a community-based, cluster-randomized trial.",2015,The American journal of clinical nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25733444,Prevalence of helminth infestation during pregnancy and its association with maternal anemia and low birth weight.,2015,International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25703683,BCL11A enhancer haplotypes and fetal hemoglobin in sickle cell anemia.,2015,"Blood cells, molecules & diseases",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25428413,Complex anemia in tuberculosis: the need to consider causes and timing when designing interventions.,2015,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23647784,Considerations in developing lipid-based nutrient supplements for prevention of undernutrition: experience from the International Lipid-Based Nutrient Supplements (iLiNS) Project.,2015,Maternal & child nutrition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
