Code,Food name in English,"Calcium
(mg)","Copper
(mg)","Fatty acids, total polyunsaturated
(g)","Fibre, total dietary or [fibre, crude]
(g)","Folate, total or [folate, sum of vitamers] (vitamin B9)
(mcg)","Iron
(mg)","Magnesium
(mg)","Phosphorus
(mg)","Potassium
(mg)","Protein, total
(g)","Sodium
(mg)","Vitamin A (expressed in retinol activity equivalents)
(mcg)","Vitamin B12
(mcg)","Vitamin C
(mg)","Vitamin D 
(mcg)","Zinc
(mg)","net_carbs
(g)"
03_081,"Bean, white, soaked, boiled in different water* (without salt), drained",0.00011156793718125643,2.7846230146380317e-05,2.1597201580770634e-05,0.00016053265228752446,0.0013272717303878163,0.008467342746090019,0.000188544914036762,8.667718166650143e-05,0.00014622628555123528,0.002614496433440314,3.161769753562426e-05,0.0,0.0,0.0,0.0,0.001220041586485902,0.00018947888076305765
03_082,"Bean, white, soaked, boiled in different water* (without salt), with cooking liquid",7.891390678674235e-05,2.436545137808278e-05,1.2761982752273557e-05,9.72240006811768e-05,0.0009529130372015091,0.005839546721441392,0.0001325706426820983,5.778478777766762e-05,0.00011704059108276062,0.0015623210394948219,2.8104620031666008e-05,0.0,0.0,0.0,0.0,0.0008133610576572678,0.0001129217572224283
03_144,"Beng rougougdga (Burkina Faso)*: cowpeas and vegetables, boiled",0.00010340442958262791,3.248726850411037e-05,0.00020124665109354453,9.496297740952153e-05,0.0015484836854524522,0.008175365410017949,0.00024451918539142574,8.604908614717897e-05,0.00011882747033593253,0.0022956554049719828,0.0006393801057204017,8.102146548690304e-06,0.0,8.053163750445783e-05,0.0,0.0012749984147059873,0.00023924101106446673
03_148,Beng rougougdga né ki wesla (Burkina Faso)*: cowpeas with pearl millet couscous,8.163507598628519e-05,3.248726850411037e-05,7.362682357080898e-05,9.270195413786624e-05,0.0013613043388592987,0.009927229426450367,0.00025335722823689895,0.0001067762382848206,0.00010304337026624726,0.0022956554049719828,0.0008290862909341473,0.0,0.0,0.0,0.0,0.0015387911901623985,0.0004574288131552603
03_149,"Beng rougougdga né kmaan (Burkina Faso)*: cowpeas and degermed white maize, boiled",6.530806078902815e-05,2.204493219921775e-05,1.1780291771329435e-05,8.81799075945557e-05,0.0011060597753231804,0.005839546721441392,0.0001797068711912888,6.406574297089236e-05,7.772924751297843e-05,0.0020724666850441514,0.000586683943161028,0.0,0.0,0.0,0.0,0.0009452574453854734,0.0004076666828538513
03_150,"Beng rougougdga né kui wesla (Burkina Faso)*: cowpeas and fonio, boiled",0.0001251737831789706,4.873090275616556e-05,0.00013841842831312085,9.496297740952153e-05,0.001667597815102641,0.011387116106810714,0.000268087299646021,9.358623237904864e-05,0.00011614715145617465,0.002614496433440314,0.0017741041394989168,0.0,0.0,0.0,0.0,0.0015387911901623985,0.000466998453597839
03_151,Beng saagbo (Burkina Faso)*: tô (porridge) from cowpeas with maize flour and potash,0.00010068326038308506,2.5525710967515292e-05,0.00015216210204633854,8.365786105124516e-05,0.0013613043388592987,0.009051297418234159,0.0002238970854186549,7.411527128005195e-05,9.649147967128355e-05,0.0021362348907378176,0.0007623378183589405,0.0,0.0,0.0,0.0,0.0011211192956897475,0.00027943350092329714
03_154,Boussan touba (Burkina Faso)*: fried cowpea pancakes,0.00018231833636937026,6.265401782935572e-05,0.00021548117031723425,0.00013113934975600593,0.0023822825930037727,0.018978526844684523,0.0003711977995098752,0.00014383387392484658,0.00018821794800077534,0.0040173969587009705,0.0024556411752668173,0.0,0.0,0.0,0.0,0.0022752126883115466,0.00041915025138494565
03_024,"Broad bean, dry, raw",0.00029116510435108384,9.862206510176361e-05,4.270355767106921e-05,0.0004883810266775393,0.0044242391012927216,0.014598866803603481,0.0003977119280462949,0.0001896848468353872,0.00035737585063438357,0.008034793917401941,9.134001510291453e-05,3.2408586194761216e-06,0.0,4.026581875222891e-05,0.0,0.0020114199128551356,0.00036556026490650517
03_025,"Broad bean, not soaked, boiled* (without salt), drained",8.97985835849137e-05,2.436545137808278e-05,1.5216210204633855e-05,0.00017409879191745612,0.0007827499948440968,0.0043796600410810444,0.00012078658555480067,6.0925265374279995e-05,9.589585325355959e-05,0.0028695692562149787,2.4591542527707755e-05,1.6204293097380608e-06,0.0,0.0,0.0,0.0006484905729970109,0.0001301471100190699
03_083,"Broad bean, not soaked, boiled* (without salt), with cooking liquid",6.25868915894853e-05,2.204493219921775e-05,9.326064318969139e-06,0.0001062680937677979,0.000578554344015202,0.003211750696792766,8.543441417290778e-05,4.1454304275283294e-05,7.772924751297843e-05,0.0017536256565758204,2.1078465023749505e-05,1.6204293097380608e-06,0.0,0.0,0.0,0.0004396546257606854,7.847105162914509e-05
03_084,"Broad bean, soaked, boiled in different water* (without salt), drained",8.97985835849137e-05,2.436545137808278e-05,1.5216210204633855e-05,0.00017409879191745612,0.0007827499948440968,0.0043796600410810444,0.00012078658555480067,6.0925265374279995e-05,9.589585325355959e-05,0.0028695692562149787,2.4591542527707755e-05,1.6204293097380608e-06,0.0,0.0,0.0,0.0006484905729970109,0.0001301471100190699
03_085,"Broad bean, soaked, boiled in different water* (without salt), with cooking liquid",6.25868915894853e-05,2.204493219921775e-05,9.326064318969139e-06,0.0001062680937677979,0.000578554344015202,0.003211750696792766,8.543441417290778e-05,4.1454304275283294e-05,7.772924751297843e-05,0.0017536256565758204,2.1078465023749505e-05,1.6204293097380608e-06,0.0,0.0,0.0,0.0004396546257606854,7.847105162914509e-05
03_004,"Cowpea, dry, raw",0.00022313587436251285,8.70194692074385e-05,3.435918433304419e-05,0.0002848889322285646,0.007146847779011318,0.018102594836468318,0.0007335575561742772,0.00026128773603814923,0.00033355079392542465,0.0072058072433842804,7.728770508708151e-05,1.6204293097380608e-06,0.0,4.026581875222891e-05,0.0,0.0039019348036260825,0.000696669824219727
03_007,"Cowpea, not soaked, boiled* (without salt), drained",7.075039918811382e-05,2.3205191788650268e-05,1.2761982752273557e-05,0.0001062680937677979,0.0013272717303878163,0.005839546721441392,0.00023273512826412813,8.793337270514638e-05,9.35133475826637e-05,0.0027101487419808135,2.1078465023749505e-05,1.6204293097380608e-06,0.0,0.0,0.0,0.0013189638772820558,0.0002602942200381398
03_089,"Cowpea, not soaked, boiled* (without salt), with cooking liquid",5.1702214791313954e-05,1.9724413020352724e-05,7.853527847552957e-06,6.330865160634768e-05,0.0009699293414372505,0.004087682705008974,0.00016497679978216676,5.904097881631257e-05,7.534674184208252e-05,0.0016260892451884878,1.7565387519791256e-05,0.0,0.0,0.0,0.0,0.0008793092515213708,0.0001588560313468059
03_090,"Cowpea, soaked, boiled in different water* (without salt), drained",7.075039918811382e-05,2.3205191788650268e-05,1.2761982752273557e-05,0.0001062680937677979,0.0013272717303878163,0.005839546721441392,0.00023273512826412813,8.793337270514638e-05,9.35133475826637e-05,0.0027101487419808135,2.1078465023749505e-05,1.6204293097380608e-06,0.0,0.0,0.0,0.0013189638772820558,0.0002602942200381398
03_091,"Cowpea, soaked, boiled in different water* (without salt), with cooking liquid",5.1702214791313954e-05,1.9724413020352724e-05,7.853527847552957e-06,6.330865160634768e-05,0.0009699293414372505,0.004087682705008974,0.00016497679978216676,5.904097881631257e-05,7.534674184208252e-05,0.0016260892451884878,1.7565387519791256e-05,0.0,0.0,0.0,0.0,0.0008793092515213708,0.0001588560313468059
03_005,"Cowpea, black, dry, raw",0.00021769353596342718,6.961557536595078e-05,3.632256629493243e-05,0.0004748148870476076,0.006976684736653907,0.016934685492180038,0.0005950948849285301,0.0002524943987676346,0.00041098222822954106,0.006536241083600785,7.728770508708151e-05,3.2408586194761216e-06,0.0,4.026581875222891e-05,0.0,0.004264649869878648,0.0003789577615261153
03_026,"Cowpea, black, not soaked, boiled* (without salt), drained",6.530806078902815e-05,1.856415343092021e-05,1.3743673733217677e-05,0.00017862083846076669,0.001310255426152075,0.004963614713225184,0.000188544914036762,8.604908614717897e-05,0.0001152537118295887,0.002614496433440314,2.1078465023749505e-05,1.6204293097380608e-06,0.0,0.0,0.0,0.0014288775337222273,0.00013206103810758563
03_092,"Cowpea, black, not soaked, boiled* (without salt), with cooking liquid",4.625987639222827e-05,1.6243634252055187e-05,8.344373338025019e-06,0.0001062680937677979,0.0009529130372015091,0.003503728032864835,0.0001355166569639227,5.778478777766762e-05,9.291772116493973e-05,0.0015623210394948219,1.7565387519791256e-05,0.0,0.0,0.0,0.0,0.0009562488110294907,8.038497971766082e-05
03_093,"Cowpea, black, soaked, boiled in different water* (without salt), drained",6.530806078902815e-05,1.856415343092021e-05,1.3743673733217677e-05,0.00017862083846076669,0.001310255426152075,0.004963614713225184,0.000188544914036762,8.604908614717897e-05,0.0001152537118295887,0.002614496433440314,2.1078465023749505e-05,1.6204293097380608e-06,0.0,0.0,0.0,0.0014288775337222273,0.00013206103810758563
03_094,"Cowpea, black, soaked, boiled in different water* (without salt), with cooking liquid",4.625987639222827e-05,1.6243634252055187e-05,8.344373338025019e-06,0.0001062680937677979,0.0009529130372015091,0.003503728032864835,0.0001355166569639227,5.778478777766762e-05,9.291772116493973e-05,0.0015623210394948219,1.7565387519791256e-05,0.0,0.0,0.0,0.0,0.0009562488110294907,8.038497971766082e-05
03_027,"Cowpea, brown, dry, raw",0.00021225119756434148,9.746180551233112e-05,4.466693963295745e-05,0.00028941097877187516,0.007146847779011318,0.019854458852900735,0.000913264427365566,0.00028264298369511337,0.00032461639765956506,0.007524648271852612,8.080078259103977e-05,1.6204293097380608e-06,0.0,0.0,0.0,0.004352580795030784,0.0006564773343608966
03_028,"Cowpea, brown, not soaked, boiled* (without salt), drained",6.802922998857099e-05,2.5525710967515292e-05,1.6688746676050037e-05,0.00010852911703945317,0.0013272717303878163,0.006423501393585532,0.00029165541390061624,9.547051893701607e-05,9.11308419117678e-05,0.002837685153368146,2.4591542527707755e-05,0.0,0.0,0.0,0.0,0.0014618516306542787,0.0002449827953300139
03_095,"Cowpea, brown, not soaked, boiled* (without salt), with cooking liquid",4.898104559177111e-05,2.204493219921775e-05,1.0307755299913257e-05,6.556967487800296e-05,0.0009699293414372505,0.0043796600410810444,0.00020622099972770846,6.406574297089236e-05,7.326204938004862e-05,0.0016898574508821542,1.7565387519791256e-05,0.0,0.0,0.0,0.0,0.000989222907961542,0.0001492863909042272
03_096,"Cowpea, brown, soaked, boiled in different water* (without salt), drained",6.802922998857099e-05,2.5525710967515292e-05,1.6688746676050037e-05,0.00010852911703945317,0.0013272717303878163,0.006423501393585532,0.00029165541390061624,9.547051893701607e-05,9.11308419117678e-05,0.002837685153368146,2.4591542527707755e-05,0.0,0.0,0.0,0.0,0.0014618516306542787,0.0002449827953300139
03_097,"Cowpea, brown, soaked, boiled in different water* (without salt), with cooking liquid",4.898104559177111e-05,2.204493219921775e-05,1.0307755299913257e-05,6.556967487800296e-05,0.0009699293414372505,0.0043796600410810444,0.00020622099972770846,6.406574297089236e-05,7.326204938004862e-05,0.0016898574508821542,1.7565387519791256e-05,0.0,0.0,0.0,0.0,0.000989222907961542,0.0001492863909042272
03_006,"Cowpea, white, dry, raw",0.00020408768996571294,0.00011138492058552127,4.1721866690125086e-05,0.00023966846679545907,0.007146847779011318,0.019562481516828663,0.0006422311134377205,0.00026003154499950427,0.00032759452974818494,0.007333343654771613,8.431386009499802e-05,1.6204293097380608e-06,0.0,0.0,0.0,0.004143744847794459,0.0007598294511407463
03_029,"Cowpea, white, not soaked, boiled* (without salt), drained",6.530806078902815e-05,2.9006489735812833e-05,1.5707055695105914e-05,9.044093086621098e-05,0.0013272717303878163,0.006131524057513463,0.00020327498544588403,8.730527718582391e-05,9.232209474721576e-05,0.0027420328448276464,2.4591542527707755e-05,0.0,0.0,0.0,0.0,0.0013959034367901758,0.0002832613571003286
03_098,"Cowpea, white, not soaked, boiled* (without salt), with cooking liquid",4.625987639222827e-05,2.5525710967515292e-05,9.326064318969139e-06,5.426455851972658e-05,0.0009699293414372505,0.0043796600410810444,0.00014435469980939592,5.904097881631257e-05,7.445330221549658e-05,0.0016579733480353211,1.7565387519791256e-05,0.0,0.0,0.0,0.0,0.0009342660797414564,0.00017225352796641603
03_099,"Cowpea, white, soaked, boiled in different water* (without salt), drained",6.530806078902815e-05,2.9006489735812833e-05,1.5707055695105914e-05,9.044093086621098e-05,0.0013272717303878163,0.006131524057513463,0.00020327498544588403,8.730527718582391e-05,9.232209474721576e-05,0.0027420328448276464,2.4591542527707755e-05,0.0,0.0,0.0,0.0,0.0013959034367901758,0.0002832613571003286
03_100,"Cowpea, white, soaked, boiled in different water* (without salt), with cooking liquid",4.625987639222827e-05,2.5525710967515292e-05,9.326064318969139e-06,5.426455851972658e-05,0.0009699293414372505,0.0043796600410810444,0.00014435469980939592,5.904097881631257e-05,7.445330221549658e-05,0.0016579733480353211,1.7565387519791256e-05,0.0,0.0,0.0,0.0,0.0009342660797414564,0.00017225352796641603
03_045,"Cowpea, dehulled, raw",0.0003238191347455979,0.00011254518017495377,3.583172080446037e-05,0.000296194048586841,0.0073170108213687305,0.011387116106810714,0.000456632213682783,0.00026128773603814923,0.0003782227752547226,0.007365227757618446,3.513077503958251e-05,1.6204293097380608e-06,0.0,0.0,0.0,0.002736850045360266,0.0007177230331934001
03_101,"Cowpea, dehulled, not soaked, boiled* (without salt), drained",0.00010340442958262791,2.9006489735812833e-05,1.3743673733217677e-05,0.00011079014031110845,0.0013613043388592987,0.003795705368936905,0.00014435469980939592,8.793337270514638e-05,0.00010602150235486713,0.0027420328448276464,1.0539232511874753e-05,1.6204293097380608e-06,0.0,0.0,0.0,0.0009232747140974391,0.0002698638604807185
03_102,"Cowpea, dehulled, not soaked, boiled* (without salt), with cooking liquid",7.347156838765667e-05,2.5525710967515292e-05,8.344373338025019e-06,6.783069814965824e-05,0.0009869456456729916,0.0026277960246486264,0.00010311049986385423,5.904097881631257e-05,8.547239094339007e-05,0.0016579733480353211,7.026155007916502e-06,0.0,0.0,0.0,0.0,0.0006155164760649596,0.00016268388752383738
03_103,"Cowpea, dehulled, soaked, boiled in different water* (without salt), drained",0.00010340442958262791,2.9006489735812833e-05,1.3743673733217677e-05,0.00011079014031110845,0.0013613043388592987,0.003795705368936905,0.00014435469980939592,8.793337270514638e-05,0.00010602150235486713,0.0027420328448276464,1.0539232511874753e-05,1.6204293097380608e-06,0.0,0.0,0.0,0.0009232747140974391,0.0002698638604807185
03_104,"Cowpea, dehulled, soaked, boiled in different water* (without salt), with cooking liquid",7.347156838765667e-05,2.5525710967515292e-05,8.344373338025019e-06,6.783069814965824e-05,0.0009869456456729916,0.0026277960246486264,0.00010311049986385423,5.904097881631257e-05,8.547239094339007e-05,0.0016579733480353211,7.026155007916502e-06,0.0,0.0,0.0,0.0,0.0006155164760649596,0.00016268388752383738
03_143,"Cowpeas and rice, boiled (Burkina Faso)*",7.075039918811382e-05,2.5525710967515292e-05,1.1289446280857377e-05,7.235274469296879e-05,0.0010209782541444742,0.006131524057513463,0.000188544914036762,7.725574887666433e-05,8.279207206363218e-05,0.001976814376503652,0.0005831708656570696,0.0,0.0,0.0,0.0,0.0011101279300457306,0.0003693881210835366
03_146,"Faro with eggs, cowpea, potash and vegetables (Burkina Faso)*",0.00017415482877074172,2.9006489735812833e-05,0.00011338530829904584,9.270195413786624e-05,0.001463402164273746,0.009343274754306229,0.00024746519967325015,9.861099653362844e-05,0.00011912528354479452,0.0027739169476744792,0.0008852955309974791,7.291931893821274e-05,1.0808204786205999e-05,0.00024159491251337352,3.7394583883701474e-05,0.0014178861680782104,0.00019330673694008908
03_147,Haricot bambara (Burkina Faso)*: fried paste of cowpea and okra powder with egg and onion,0.00021769353596342718,3.944882604070545e-05,0.00016197901185577973,0.00010174604722448735,0.0018717934659315358,0.012555025451098992,0.00018265288547311318,0.0001168257665939802,0.000130144372272688,0.0032202943875301424,0.0021640557424382825,4.213116205318958e-05,1.7801749059633413e-05,0.0,4.985944517826863e-05,0.0012530156834179532,0.00022201565826782512
03_152,Gonré-1 (Burkina Faso)*: steamed paste of dehulled cowpea and potash,0.00017415482877074172,4.9891162345598066e-05,1.5707055695105914e-05,0.00012887832648435067,0.0018717934659315358,0.008759320082162089,0.00020916701400953286,0.00011494148003601277,0.00016856227621588423,0.0032202943875301424,0.0004004908354512406,1.6204293097380608e-06,0.0,0.0,0.0,0.0011980588551978675,0.00031579813460509606
03_153,Gonré-2 (Burkina Faso)*: steamed paste of non-dehulled cowpea and potash,0.00023129938196114137,3.944882604070545e-05,1.3743673733217677e-05,8.81799075945557e-05,0.0014974347727452287,0.018394572172540383,0.00024451918539142574,8.730527718582391e-05,0.00012954874585496405,0.002455075919206149,0.0010890540262270577,3.5649444814237334e-05,0.0,0.00016106327500891565,0.0,0.0013739207055021418,0.00023158529871040377
03_057,"Ground bean, dry, raw",0.00016327015197257038,6.033349865049069e-05,5.0066240028150105e-05,0.0004047231656262941,0.008167826033155794,0.029197733607206962,0.0005479586564193396,0.00023051105559134802,7.862268713956439e-05,0.007588416477546277,3.161769753562426e-05,1.6204293097380608e-06,0.0,8.053163750445783e-05,0.0,0.0012310329521299191,0.0004842238063944807
